,Away Money Line,Date,Day,Favorite,Favorite_Home,Home Money Line,Loser/tie,Pred_Total,PtsL,PtsW,Spread,TOL,TOW,Time,True_total,Underdog,Underdog_Home,Unnamed: 5,Unnamed: 7,Week,Winner/tie,YdsL,YdsW,Year,year,O/U
11,270.0,23-Sep,Sun,Rams,1.0,-300.0,Chargers,49.0,23,35,-7.0,2,2,4:05PM,58,Chargers,0.0,,boxscore,3,Rams,356,521,2018.0,2018,Over
12,108.0,23-Sep,Sun,Cowboys,0.0,-118.0,Cowboys,40.0,13,24,-1.5,3,0,4:25PM,37,Seahawks,1.0,,boxscore,3,Seahawks,303,295,2018.0,2018,Under
13,-220.0,23-Sep,Sun,Bears,0.0,200.0,Cardinals,38.5,14,16,-5.5,4,2,4:25PM,30,Cardinals,1.0,@,boxscore,3,Bears,221,316,2018.0,2018,Under
14,-300.0,23-Sep,Sun,Patriots,0.0,270.0,Patriots,55.0,10,26,-6.5,1,1,8:20PM,36,Lions,1.0,,boxscore,3,Lions,209,414,2018.0,2018,Under
15,100.0,24-Sep,Mon,Steelers,0.0,-110.0,Buccaneers,55.0,27,30,-1.0,4,1,8:15PM,57,Buccaneers,1.0,@,boxscore,3,Steelers,455,413,2018.0,2018,Over
0,260.0,27-Sep,Thu,Rams,1.0,-290.0,Vikings,49.0,31,38,-7.0,1,0,8:20PM,69,Vikings,0.0,,boxscore,4,Rams,446,556,2018.0,2018,Over
1,-135.0,30-Sep,Sun,Eagles,0.0,125.0,Eagles,41.5,23,26,-2.5,1,1,1:00PM,49,Titans,1.0,,boxscore,4,Titans,432,397,2018.0,2018,Over
2,255.0,30-Sep,Sun,Patriots,1.0,-280.0,Dolphins,50.5,7,38,-6.5,2,2,1:00PM,45,Dolphins,0.0,,boxscore,4,Patriots,172,449,2018.0,2018,Under
3,125.0,30-Sep,Sun,Bears,1.0,-135.0,Buccaneers,45.5,10,48,-2.5,3,0,1:00PM,58,Buccaneers,0.0,,boxscore,4,Bears,311,483,2018.0,2018,Over
4,120.0,30-Sep,Sun,Cowboys,1.0,-130.0,Lions,44.0,24,26,-2.5,0,0,1:00PM,50,Lions,0.0,,boxscore,4,Cowboys,382,414,2018.0,2018,Over
5,165.0,30-Sep,Sun,Falcons,1.0,-175.0,Falcons,52.5,36,37,-3.5,0,1,1:00PM,73,Bengals,0.0,@,boxscore,4,Bengals,495,407,2018.0,2018,Over
6,-114.0,30-Sep,Sun,Texans,0.0,104.0,Colts,48.5,34,37,-1.0,2,1,1:00PM,71,Colts,1.0,@,boxscore,4,Texans,478,466,2018.0,2018,Over
7,295.0,30-Sep,Sun,Jaguars,1.0,-325.0,Jets,40.5,12,31,-7.0,0,3,1:00PM,43,Jets,0.0,,boxscore,4,Jaguars,178,503,2018.0,2018,Over
8,315.0,30-Sep,Sun,Packers,1.0,-345.0,Bills,44.0,0,22,-9.5,3,2,1:00PM,22,Bills,0.0,,boxscore,4,Packers,145,423,2018.0,2018,Under
9,-185.0,30-Sep,Sun,Seahawks,0.0,170.0,Cardinals,40.0,17,20,-3.5,1,0,4:05PM,37,Cardinals,1.0,@,boxscore,4,Seahawks,263,331,2018.0,2018,Under
10,123.0,30-Sep,Sun,Raiders,1.0,-133.0,Browns,44.5,42,45,-2.5,4,2,4:05PM,87,Browns,0.0,,boxscore,4,Raiders,487,565,2018.0,2018,Over
11,370.0,30-Sep,Sun,Chargers,1.0,-415.0,49ers,46.5,27,29,-9.5,2,1,4:25PM,56,49ers,0.0,,boxscore,4,Chargers,364,368,2018.0,2018,Over
12,-162.0,30-Sep,Sun,Saints,0.0,152.0,Giants,52.0,18,33,-3.0,2,0,4:25PM,51,Giants,1.0,@,boxscore,4,Saints,299,389,2018.0,2018,Under
13,145.0,30-Sep,Sun,Steelers,1.0,-155.0,Steelers,51.0,14,26,-3.0,2,1,8:20PM,40,Ravens,0.0,@,boxscore,4,Ravens,284,451,2018.0,2018,Under
14,-180.0,1-Oct,Mon,Chiefs,0.0,168.0,Broncos,53.0,23,27,-3.5,1,0,8:15PM,50,Broncos,1.0,@,boxscore,4,Chiefs,385,446,2018.0,2018,Under
0,500.0,4-Oct,Thu,Patriots,1.0,-600.0,Colts,49.5,24,38,-11.0,3,2,8:20PM,62,Colts,0.0,,boxscore,5,Patriots,439,438,2018.0,2018,Over
1,255.0,7-Oct,Sun,Panthers,1.0,-280.0,Giants,43.5,31,33,-6.5,3,2,1:00PM,64,Giants,0.0,,boxscore,5,Panthers,432,350,2018.0,2018,Over
2,-103.0,7-Oct,Sun,Broncos,0.0,-107.0,Broncos,42.0,16,34,-1.0,1,2,1:00PM,50,Jets,1.0,,boxscore,5,Jets,436,512,2018.0,2018,Over
3,-270.0,7-Oct,Sun,Titans,0.0,248.0,Titans,38.0,12,13,-6.5,3,1,1:00PM,25,Bills,1.0,,boxscore,5,Bills,221,223,2018.0,2018,Under
4,102.0,7-Oct,Sun,Packers,0.0,-112.0,Packers,50.0,23,31,-1.0,3,0,1:00PM,54,Lions,1.0,,boxscore,5,Lions,521,264,2018.0,2018,Over
5,145.0,7-Oct,Sun,Chiefs,1.0,-155.0,Jaguars,48.0,14,30,-3.0,5,2,1:00PM,44,Jaguars,0.0,,boxscore,5,Chiefs,502,424,2018.0,2018,Under
6,240.0,7-Oct,Sun,Bengals,1.0,-260.0,Dolphins,48.0,17,27,-6.5,3,1,1:00PM,44,Dolphins,0.0,,boxscore,5,Bengals,297,332,2018.0,2018,Under
7,165.0,7-Oct,Sun,Steelers,1.0,-175.0,Falcons,57.0,17,41,-3.5,1,1,1:00PM,58,Falcons,0.0,,boxscore,5,Steelers,324,381,2018.0,2018,Over
8,-162.0,7-Oct,Sun,Ravens,0.0,152.0,Ravens,44.5,9,12,-3.0,2,1,1:00PM,21,Browns,1.0,,boxscore,5,Browns,410,416,2018.0,2018,Under
9,200.0,7-Oct,Sun,Chargers,1.0,-220.0,Raiders,51.5,10,26,-4.5,2,0,4:05PM,36,Raiders,0.0,,boxscore,5,Chargers,289,412,2018.0,2018,Under
10,146.0,7-Oct,Sun,49ers,1.0,-156.0,49ers,40.5,18,28,-3.0,5,0,4:25PM,46,Cardinals,0.0,@,boxscore,5,Cardinals,447,220,2018.0,2018,Over
11,-325.0,7-Oct,Sun,Rams,0.0,295.0,Seahawks,50.5,31,33,-7.5,0,2,4:25PM,64,Seahawks,1.0,@,boxscore,5,Rams,373,468,2018.0,2018,Over
12,165.0,7-Oct,Sun,Eagles,1.0,-175.0,Eagles,48.5,21,23,-3.0,2,1,4:25PM,44,Vikings,0.0,@,boxscore,5,Vikings,364,375,2018.0,2018,Under
13,155.0,7-Oct,Sun,Texans,1.0,-165.0,Cowboys,45.5,16,19,-3.0,2,2,8:20PM,35,Cowboys,0.0,,boxscore,5,Texans,292,462,2018.0,2018,Under
14,235.0,8-Oct,Mon,Saints,1.0,-255.0,Redskins,51.5,19,43,-6.0,2,1,8:15PM,62,Redskins,0.0,,boxscore,5,Saints,283,447,2018.0,2018,Over
0,-122.0,11-Oct,Thu,Eagles,0.0,112.0,Giants,45.5,13,34,-1.5,1,0,8:20PM,47,Giants,1.0,@,boxscore,6,Eagles,401,379,2018.0,2018,Over
1,-112.0,14-Oct,Sun,Panthers,0.0,102.0,Panthers,44.5,17,23,-1.0,3,0,1:00PM,40,Redskins,1.0,,boxscore,6,Redskins,350,288,2018.0,2018,Under
2,-315.0,14-Oct,Sun,Bears,0.0,285.0,Bears,40.5,28,31,-7.0,3,3,1:00PM,59,Dolphins,1.0,,boxscore,6,Dolphins,467,541,2018.0,2018,Over
3,-145.0,14-Oct,Sun,Seahawks,0.0,135.0,Raiders,47.5,3,27,-3.0,2,1,1:00PM,30,Raiders,1.0,@,boxscore,6,Seahawks,185,369,2018.0,2018,Under
4,375.0,14-Oct,Sun,Vikings,1.0,-420.0,Cardinals,43.5,17,27,-9.5,2,2,1:00PM,44,Cardinals,0.0,,boxscore,6,Vikings,268,411,2018.0,2018,Over
5,143.0,14-Oct,Sun,Falcons,1.0,-153.0,Buccaneers,57.5,29,34,-3.0,2,0,1:00PM,63,Buccaneers,0.0,,boxscore,6,Falcons,510,417,2018.0,2018,Over
6,113.0,14-Oct,Sun,Bengals,1.0,-123.0,Bengals,49.5,21,28,-2.0,0,0,1:00PM,49,Steelers,0.0,@,boxscore,6,Steelers,275,481,2018.0,2018,Under
7,405.0,14-Oct,Sun,Texans,1.0,-455.0,Bills,40.5,13,20,-10.0,3,3,1:00PM,33,Bills,0.0,,boxscore,6,Texans,229,216,2018.0,2018,Under
8,-105.0,14-Oct,Sun,Chargers,0.0,-105.0,Browns,47.0,14,38,-1.0,2,1,1:00PM,52,Browns,1.0,@,boxscore,6,Chargers,317,449,2018.0,2018,Over
9,125.0,14-Oct,Sun,Jets,1.0,-135.0,Colts,48.0,34,42,-2.5,4,2,1:00PM,76,Colts,0.0,,boxscore,6,Jets,428,374,2018.0,2018,Over
10,-305.0,14-Oct,Sun,Rams,0.0,275.0,Broncos,50.0,20,23,-7.0,1,1,4:05PM,43,Broncos,1.0,@,boxscore,6,Rams,357,444,2018.0,2018,Under
11,-165.0,14-Oct,Sun,Jaguars,0.0,155.0,Jaguars,40.0,7,40,-3.0,2,0,4:25PM,47,Cowboys,1.0,,boxscore,6,Cowboys,204,378,2018.0,2018,Over
12,-128.0,14-Oct,Sun,Ravens,0.0,118.0,Titans,43.5,0,21,-2.5,0,1,4:25PM,21,Titans,1.0,@,boxscore,6,Ravens,106,361,2018.0,2018,Under
13,170.0,14-Oct,Sun,Patriots,1.0,-185.0,Chiefs,59.0,40,43,-3.5,2,1,8:20PM,83,Chiefs,0.0,,boxscore,6,Patriots,446,500,2018.0,2018,Over
14,375.0,15-Oct,Mon,Packers,1.0,-420.0,49ers,46.5,30,33,-9.0,3,0,8:15PM,63,49ers,0.0,,boxscore,6,Packers,401,521,2018.0,2018,Over
15,375.0,15-Oct,Mon,Packers,1.0,-420.0,49ers,46.5,30,33,-9.0,3,0,8:15PM,63,49ers,0.0,,boxscore,6,Packers,401,521,2018.0,2018,Over
0,-105.0,18-Oct,Thu,Broncos,0.0,-105.0,Cardinals,42.0,10,45,-1.0,5,1,8:20PM,55,Cardinals,1.0,@,boxscore,7,Broncos,223,309,2018.0,2018,Over
1,248.0,21-Oct,Sun,Chargers,1.0,-270.0,Titans,46.0,19,20,-6.5,1,0,9:30AM,39,Titans,0.0,,boxscore,7,Chargers,390,344,2018.0,2018,Under
2,-113.0,21-Oct,Sun,Patriots,0.0,103.0,Bears,49.0,31,38,-1.0,2,3,1:00PM,69,Bears,1.0,@,boxscore,7,Patriots,453,381,2018.0,2018,Over
3,-155.0,21-Oct,Sun,Lions,0.0,145.0,Dolphins,47.0,21,32,-3.0,0,0,1:00PM,53,Dolphins,1.0,@,boxscore,7,Lions,322,457,2018.0,2018,Over
4,200.0,21-Oct,Sun,Eagles,1.0,-220.0,Eagles,45.0,17,21,-4.5,1,0,1:00PM,38,Panthers,0.0,@,boxscore,7,Panthers,342,371,2018.0,2018,Under
5,-165.0,21-Oct,Sun,Vikings,0.0,155.0,Jets,44.5,17,37,-3.0,4,0,1:00PM,54,Jets,1.0,@,boxscore,7,Vikings,263,316,2018.0,2018,Over
6,260.0,21-Oct,Sun,Colts,1.0,-290.0,Bills,43.5,5,37,-7.0,5,0,1:00PM,42,Bills,0.0,,boxscore,7,Colts,303,376,2018.0,2018,Under
7,170.0,21-Oct,Sun,Buccaneers,1.0,-185.0,Browns,52.0,23,26,-3.5,1,4,1:00PM,49,Browns,0.0,,boxscore,7,Buccaneers,305,456,2018.0,2018,Under
8,170.0,21-Oct,Sun,Jaguars,1.0,-185.0,Jaguars,43.0,7,20,-4.0,3,0,1:00PM,27,Texans,0.0,@,boxscore,7,Texans,259,272,2018.0,2018,Under
9,124.0,21-Oct,Sun,Ravens,1.0,-134.0,Ravens,49.5,23,24,-2.5,0,1,4:05PM,47,Saints,0.0,@,boxscore,7,Saints,351,339,2018.0,2018,Under
10,-120.0,21-Oct,Sun,Cowboys,0.0,110.0,Cowboys,40.5,17,20,-1.0,2,0,4:25PM,37,Redskins,1.0,,boxscore,7,Redskins,323,305,2018.0,2018,Under
11,-405.0,21-Oct,Sun,Rams,0.0,360.0,49ers,51.5,10,39,-9.5,4,0,4:25PM,49,49ers,1.0,@,boxscore,7,Rams,228,339,2018.0,2018,Under
12,240.0,21-Oct,Sun,Chiefs,1.0,-260.0,Bengals,56.5,10,45,-6.0,1,1,8:20PM,55,Bengals,0.0,,boxscore,7,Chiefs,239,551,2018.0,2018,Under
13,185.0,22-Oct,Mon,Falcons,1.0,-200.0,Giants,52.5,20,23,-4.0,0,1,8:15PM,43,Giants,0.0,,boxscore,7,Falcons,433,423,2018.0,2018,Under
0,315.0,25-Oct,Thu,Texans,1.0,-345.0,Dolphins,45.0,23,42,-7.5,1,0,8:20PM,65,Dolphins,0.0,,boxscore,8,Texans,370,427,2018.0,2018,Over
1,-190.0,28-Oct,Sun,Eagles,0.0,175.0,Jaguars,44.5,18,24,-3.5,1,2,9:30AM,42,Jaguars,1.0,@,boxscore,8,Eagles,335,395,2018.0,2018,Under
2,150.0,28-Oct,Sun,Lions,1.0,-160.0,Lions,48.0,14,28,-3.0,3,0,1:00PM,42,Seahawks,0.0,@,boxscore,8,Seahawks,331,413,2018.0,2018,Under
3,-137.0,28-Oct,Sun,Ravens,0.0,127.0,Ravens,44.5,21,36,-2.5,3,0,1:00PM,57,Panthers,1.0,,boxscore,8,Panthers,325,386,2018.0,2018,Over
4,320.0,28-Oct,Sun,Bears,1.0,-355.0,Jets,42.0,10,24,-9.0,0,0,1:00PM,34,Jets,0.0,,boxscore,8,Bears,207,395,2018.0,2018,Under
5,170.0,28-Oct,Sun,Bengals,1.0,-185.0,Buccaneers,54.5,34,37,-3.5,4,0,1:00PM,71,Buccaneers,0.0,,boxscore,8,Bengals,576,402,2018.0,2018,Over
6,335.0,28-Oct,Sun,Chiefs,1.0,-375.0,Broncos,53.5,23,30,-8.5,2,1,1:00PM,53,Broncos,0.0,,boxscore,8,Chiefs,411,340,2018.0,2018,Under
7,348.0,28-Oct,Sun,Steelers,1.0,-390.0,Browns,47.5,18,33,-9.0,1,2,1:00PM,51,Browns,0.0,,boxscore,8,Steelers,237,421,2018.0,2018,Over
8,-105.0,28-Oct,Sun,Redskins,0.0,-105.0,Giants,44.0,13,20,-1.0,2,1,1:00PM,33,Giants,1.0,@,boxscore,8,Redskins,303,360,2018.0,2018,Under
9,-178.0,28-Oct,Sun,Colts,0.0,167.0,Raiders,51.0,28,42,-3.0,1,0,4:05PM,70,Raiders,1.0,@,boxscore,8,Colts,347,461,2018.0,2018,Over
10,315.0,28-Oct,Sun,Rams,1.0,-345.0,Packers,57.0,27,29,-7.5,1,0,4:25PM,56,Packers,0.0,,boxscore,8,Rams,359,416,2018.0,2018,Under
11,-140.0,28-Oct,Sun,49ers,0.0,130.0,49ers,40.0,15,18,-2.5,0,2,4:25PM,33,Cardinals,1.0,,boxscore,8,Cardinals,267,321,2018.0,2018,Under
12,-131.0,28-Oct,Sun,Saints,0.0,121.0,Vikings,54.0,20,30,-2.5,2,1,8:20PM,50,Vikings,1.0,@,boxscore,8,Saints,423,270,2018.0,2018,Under
13,-950.0,29-Oct,Mon,Patriots,0.0,750.0,Bills,44.0,6,25,-14.0,2,0,8:15PM,31,Bills,1.0,@,boxscore,8,Patriots,333,387,2018.0,2018,Under
0,-125.0,1-Nov,Thu,Raiders,0.0,115.0,Raiders,44.0,3,34,-2.0,0,0,8:20PM,37,49ers,1.0,,boxscore,9,49ers,242,405,2018.0,2018,Under
1,103.0,4-Nov,Sun,Falcons,0.0,-113.0,Redskins,46.5,14,38,-1.0,1,1,1:00PM,52,Redskins,1.0,@,boxscore,9,Falcons,366,491,2018.0,2018,Over
2,260.0,4-Nov,Sun,Panthers,1.0,-290.0,Buccaneers,56.0,28,42,-6.5,2,0,1:00PM,70,Buccaneers,0.0,,boxscore,9,Panthers,301,407,2018.0,2018,Over
3,205.0,4-Nov,Sun,Vikings,1.0,-225.0,Lions,47.0,9,24,-5.5,1,2,1:00PM,33,Lions,0.0,,boxscore,9,Vikings,209,283,2018.0,2018,Under
4,105.0,4-Nov,Sun,Steelers,0.0,-115.0,Ravens,47.0,16,23,-1.0,0,0,1:00PM,39,Ravens,1.0,@,boxscore,9,Steelers,265,395,2018.0,2018,Under
5,-365.0,4-Nov,Sun,Chiefs,0.0,328.0,Browns,51.0,21,37,-7.5,1,1,1:00PM,58,Browns,1.0,@,boxscore,9,Chiefs,388,499,2018.0,2018,Over
6,138.0,4-Nov,Sun,Dolphins,1.0,-148.0,Jets,43.0,6,13,-3.0,4,0,1:00PM,19,Jets,0.0,,boxscore,9,Dolphins,282,168,2018.0,2018,Under
7,-450.0,4-Nov,Sun,Bears,0.0,400.0,Bills,38.0,9,41,-10.0,4,1,1:00PM,50,Bills,1.0,@,boxscore,9,Bears,264,190,2018.0,2018,Over
8,-105.0,4-Nov,Sun,Chargers,0.0,-105.0,Seahawks,48.5,17,25,-1.0,1,0,4:05PM,42,Seahawks,1.0,@,boxscore,9,Chargers,356,375,2018.0,2018,Under
9,-102.0,4-Nov,Sun,Texans,0.0,-108.0,Broncos,46.5,17,19,-1.0,1,0,4:05PM,36,Broncos,1.0,@,boxscore,9,Texans,348,290,2018.0,2018,Under
10,-122.0,4-Nov,Sun,Rams,0.0,112.0,Rams,57.0,35,45,-1.5,1,1,4:25PM,80,Saints,1.0,,boxscore,9,Saints,483,487,2018.0,2018,Over
11,190.0,4-Nov,Sun,Patriots,1.0,-210.0,Packers,56.5,17,31,-4.5,1,0,8:20PM,48,Packers,0.0,,boxscore,9,Patriots,367,433,2018.0,2018,Under
12,190.0,5-Nov,Mon,Cowboys,1.0,-210.0,Cowboys,40.0,14,28,-4.0,2,2,8:15PM,42,Titans,0.0,@,boxscore,9,Titans,297,340,2018.0,2018,Over
0,170.0,8-Nov,Thu,Steelers,1.0,-185.0,Panthers,51.0,21,52,-3.5,2,0,8:20PM,73,Panthers,0.0,,boxscore,10,Steelers,242,457,2018.0,2018,Over
1,148.0,11-Nov,Sun,Colts,1.0,-158.0,Jaguars,48.0,26,29,-3.0,1,1,1:00PM,55,Jaguars,0.0,,boxscore,10,Colts,415,366,2018.0,2018,Over
2,160.0,11-Nov,Sun,Buccaneers,1.0,-170.0,Buccaneers,51.0,3,16,-3.5,4,0,1:00PM,19,Redskins,0.0,@,boxscore,10,Redskins,501,286,2018.0,2018,Under
3,1150.0,11-Nov,Sun,Chiefs,1.0,-1450.0,Cardinals,49.5,14,26,-17.0,2,0,1:00PM,40,Cardinals,0.0,,boxscore,10,Chiefs,260,330,2018.0,2018,Under
4,290.0,11-Nov,Sun,Bears,1.0,-320.0,Lions,45.0,22,34,-7.5,3,0,1:00PM,56,Lions,0.0,,boxscore,10,Bears,305,402,2018.0,2018,Over
5,-240.0,11-Nov,Sun,Falcons,0.0,220.0,Falcons,49.0,16,28,-5.5,2,1,1:00PM,44,Browns,1.0,,boxscore,10,Browns,382,427,2018.0,2018,Under
6,-260.0,11-Nov,Sun,Saints,0.0,240.0,Bengals,53.0,14,51,-6.0,2,0,1:00PM,65,Bengals,1.0,@,boxscore,10,Saints,284,509,2018.0,2018,Over
7,260.0,11-Nov,Sun,Jets,1.0,-290.0,Jets,37.5,10,41,-7.0,2,0,1:00PM,51,Bills,0.0,@,boxscore,10,Bills,199,451,2018.0,2018,Over
8,-260.0,11-Nov,Sun,Patriots,0.0,240.0,Patriots,46.5,10,34,-6.5,0,0,1:00PM,44,Titans,1.0,,boxscore,10,Titans,284,385,2018.0,2018,Under
9,-475.0,11-Nov,Sun,Chargers,0.0,420.0,Raiders,50.5,6,20,-10.0,1,1,4:05PM,26,Raiders,1.0,@,boxscore,10,Chargers,317,335,2018.0,2018,Under
10,540.0,11-Nov,Sun,Packers,1.0,-660.0,Dolphins,48.5,12,31,-12.5,2,1,4:25PM,43,Dolphins,0.0,,boxscore,10,Packers,294,377,2018.0,2018,Under
11,380.0,11-Nov,Sun,Rams,1.0,-430.0,Seahawks,51.0,31,36,-9.5,1,0,4:25PM,67,Seahawks,0.0,,boxscore,10,Rams,414,456,2018.0,2018,Over
12,315.0,11-Nov,Sun,Eagles,1.0,-345.0,Eagles,45.5,20,27,-7.5,1,0,8:20PM,47,Cowboys,0.0,@,boxscore,10,Cowboys,421,410,2018.0,2018,Over
13,152.0,12-Nov,Mon,49ers,1.0,-162.0,49ers,45.0,23,27,-3.0,2,0,8:15PM,50,Giants,0.0,@,boxscore,10,Giants,374,277,2018.0,2018,Over
0,145.0,15-Nov,Thu,Seahawks,1.0,-155.0,Packers,49.0,24,27,-3.0,0,1,8:20PM,51,Packers,0.0,,boxscore,11,Seahawks,359,378,2018.0,2018,Over
1,-157.0,18-Nov,Sun,Texans,0.0,147.0,Redskins,40.5,21,23,-3.0,2,3,1:00PM,44,Redskins,1.0,@,boxscore,11,Texans,278,320,2018.0,2018,Over
2,-200.0,18-Nov,Sun,Panthers,0.0,185.0,Panthers,48.5,19,20,-4.0,1,0,1:00PM,39,Lions,1.0,,boxscore,11,Lions,387,309,2018.0,2018,Under
3,153.0,18-Nov,Sun,Giants,1.0,-163.0,Buccaneers,54.0,35,38,-3.0,4,0,1:00PM,73,Buccaneers,0.0,,boxscore,11,Giants,510,359,2018.0,2018,Over
4,-195.0,18-Nov,Sun,Steelers,0.0,180.0,Jaguars,47.0,16,20,-4.0,1,3,1:00PM,36,Jaguars,1.0,@,boxscore,11,Steelers,243,323,2018.0,2018,Under
5,240.0,18-Nov,Sun,Ravens,1.0,-260.0,Bengals,43.5,21,24,-6.5,0,1,1:00PM,45,Bengals,0.0,,boxscore,11,Ravens,255,403,2018.0,2018,Over
6,170.0,18-Nov,Sun,Falcons,1.0,-185.0,Falcons,49.5,19,22,-3.5,1,0,1:00PM,41,Cowboys,0.0,@,boxscore,11,Cowboys,354,323,2018.0,2018,Under
7,110.0,18-Nov,Sun,Titans,0.0,-120.0,Titans,50.0,10,38,-1.5,2,0,1:00PM,48,Colts,1.0,,boxscore,11,Colts,267,397,2018.0,2018,Under
8,185.0,18-Nov,Sun,Cardinals,1.0,-200.0,Cardinals,41.0,21,23,-4.5,2,0,4:05PM,44,Raiders,0.0,@,boxscore,11,Raiders,282,325,2018.0,2018,Over
9,280.0,18-Nov,Sun,Chargers,1.0,-310.0,Chargers,47.0,22,23,-7.0,2,0,4:05PM,45,Broncos,0.0,@,boxscore,11,Broncos,479,325,2018.0,2018,Under
10,270.0,18-Nov,Sun,Saints,1.0,-300.0,Eagles,56.5,7,48,-7.0,3,0,4:25PM,55,Eagles,0.0,,boxscore,11,Saints,196,546,2018.0,2018,Under
11,130.0,18-Nov,Sun,Bears,1.0,-140.0,Vikings,44.0,20,25,-2.5,3,3,8:20PM,45,Vikings,0.0,,boxscore,11,Bears,268,308,2018.0,2018,Over
12,160.0,19-Nov,Mon,Rams,1.0,-170.0,Chiefs,63.5,51,54,-3.0,5,2,8:15PM,105,Chiefs,0.0,,boxscore,11,Rams,546,455,2018.0,2018,Over
0,-165.0,22-Nov,Thu,Bears,0.0,155.0,Lions,42.5,16,23,-3.0,2,1,12:30PM,39,Lions,1.0,@,boxscore,12,Bears,333,264,2018.0,2018,Under
1,290.0,22-Nov,Thu,Cowboys,1.0,-320.0,Redskins,40.0,23,31,-7.0,3,0,4:30PM,54,Redskins,0.0,,boxscore,12,Cowboys,331,404,2018.0,2018,Over
2,500.0,22-Nov,Thu,Saints,1.0,-600.0,Falcons,61.0,17,31,-12.0,4,1,8:20PM,48,Falcons,0.0,,boxscore,12,Saints,366,312,2018.0,2018,Under
3,568.0,25-Nov,Sun,Ravens,1.0,-700.0,Raiders,42.0,17,34,-12.5,1,2,1:00PM,51,Raiders,0.0,,boxscore,12,Ravens,249,416,2018.0,2018,Over
4,115.0,25-Nov,Sun,Buccaneers,1.0,-125.0,49ers,54.5,9,27,-2.0,2,0,1:00PM,36,49ers,0.0,,boxscore,12,Buccaneers,342,412,2018.0,2018,Under
5,-660.0,25-Nov,Sun,Patriots,0.0,540.0,Jets,47.0,13,27,-12.5,1,0,1:00PM,40,Jets,1.0,@,boxscore,12,Patriots,338,498,2018.0,2018,Under
6,-112.0,25-Nov,Sun,Browns,0.0,102.0,Bengals,47.0,20,35,-1.0,2,0,1:00PM,55,Bengals,1.0,@,boxscore,12,Browns,372,342,2018.0,2018,Over
7,-157.0,25-Nov,Sun,Jaguars,0.0,147.0,Jaguars,36.5,21,24,-3.0,2,0,1:00PM,45,Bills,1.0,,boxscore,12,Bills,333,327,2018.0,2018,Over
8,190.0,25-Nov,Sun,Eagles,1.0,-210.0,Giants,49.5,22,25,-5.0,1,0,1:00PM,47,Giants,0.0,,boxscore,12,Eagles,402,341,2018.0,2018,Under
9,150.0,25-Nov,Sun,Panthers,1.0,-160.0,Panthers,46.5,27,30,-3.0,1,0,1:00PM,57,Seahawks,0.0,@,boxscore,12,Seahawks,476,397,2018.0,2018,Over
10,725.0,25-Nov,Sun,Chargers,1.0,-925.0,Cardinals,43.0,10,45,-14.0,1,1,4:05PM,55,Cardinals,0.0,,boxscore,12,Chargers,149,414,2018.0,2018,Over
11,-155.0,25-Nov,Sun,Steelers,0.0,145.0,Steelers,47.5,17,24,-3.0,4,0,4:25PM,41,Broncos,1.0,,boxscore,12,Broncos,527,308,2018.0,2018,Under
12,330.0,25-Nov,Sun,Colts,1.0,-370.0,Dolphins,52.5,24,27,-8.5,1,3,4:25PM,51,Dolphins,0.0,,boxscore,12,Colts,314,455,2018.0,2018,Under
13,170.0,25-Nov,Sun,Vikings,1.0,-185.0,Packers,48.5,17,24,-3.5,1,0,8:20PM,41,Packers,0.0,,boxscore,12,Vikings,254,416,2018.0,2018,Under
14,170.0,26-Nov,Mon,Texans,1.0,-185.0,Titans,42.5,17,34,-3.5,1,0,8:15PM,51,Titans,0.0,,boxscore,12,Texans,365,462,2018.0,2018,Over
0,-335.0,29-Nov,Thu,Saints,0.0,305.0,Saints,51.5,10,13,-7.0,1,2,8:20PM,23,Cowboys,1.0,,boxscore,13,Cowboys,176,308,2018.0,2018,Under
1,200.0,2-Dec,Sun,Texans,1.0,-220.0,Browns,47.5,13,29,-5.5,4,0,1:00PM,42,Browns,0.0,,boxscore,13,Texans,428,384,2018.0,2018,Under
2,-450.0,2-Dec,Sun,Rams,0.0,400.0,Lions,54.0,16,30,-10.0,2,2,1:00PM,46,Lions,1.0,@,boxscore,13,Rams,310,344,2018.0,2018,Under
3,-178.0,2-Dec,Sun,Panthers,0.0,167.0,Panthers,51.5,17,24,-3.5,4,1,1:00PM,41,Buccaneers,1.0,,boxscore,13,Buccaneers,444,315,2018.0,2018,Under
4,-205.0,2-Dec,Sun,Colts,0.0,188.0,Colts,45.5,0,6,-4.0,2,1,1:00PM,6,Jaguars,1.0,,boxscore,13,Jaguars,265,211,2018.0,2018,Under
5,-190.0,2-Dec,Sun,Bears,0.0,175.0,Bears,43.5,27,30,-4.0,3,1,1:00PM,57,Giants,1.0,,boxscore,13,Giants,376,338,2018.0,2018,Over
6,610.0,2-Dec,Sun,Packers,1.0,-765.0,Packers,41.0,17,20,-13.0,0,0,1:00PM,37,Cardinals,0.0,@,boxscore,13,Cardinals,325,315,2018.0,2018,Under
7,125.0,2-Dec,Sun,Falcons,1.0,-135.0,Falcons,46.5,16,26,-2.5,1,1,1:00PM,42,Ravens,0.0,@,boxscore,13,Ravens,131,366,2018.0,2018,Under
8,-190.0,2-Dec,Sun,Broncos,0.0,175.0,Bengals,44.5,10,24,-4.0,3,1,1:00PM,34,Bengals,1.0,@,boxscore,13,Broncos,313,361,2018.0,2018,Under
