,Day,Spread,Pred_Total,Away Money Line,Home Money Line,Year,Week,prev_TE allowed_Favorite,prev_TE allowed_Underdog,prev_RB allowed_Favorite,prev_RB allowed_Underdog,prev_K allowed_Favorite,prev_K allowed_Underdog,prev_QB allowed_Favorite,prev_QB allowed_Underdog,prev_Total FPts allowed_Favorite,prev_Total FPts allowed_Underdog,Model_Preds,True_Gold,Model_Correct
462,2.0,-0.016030062638393645,0.02903160303652332,-0.01908175940691972,0.01371755220241571,1.0,13.0,0.015450242510515,0.05952719187019687,0.020212579545218715,0.0216177624024494,0.03089125044298661,0.03285534164691796,0.023855932140670458,0.02656007603189441,0.02344353142538282,0.028658240098876932,Under,Under,1
1234,2.0,-0.020610080535077544,0.02532544094675438,0.018256602243377242,-0.0182069329232063,4.0,14.0,0.0,0.02563794897379766,0.032026974631508526,0.028423354269887176,0.01716180580165923,0.019713204988150775,0.013726627620623877,0.02656007603189441,0.021057753194592882,0.030418213902288,Over,Under,0
86,2.0,-0.03206012527678729,0.02532544094675438,0.026817607815130408,-0.026603737604685013,0.0,5.0,0.06361864563153236,0.021983159890022138,0.014803579385230609,0.024523076659816782,0.03089125044298661,0.024431155043941208,0.0426629897542149,0.025236350593062555,0.033845831364132516,0.026361480014506868,Under,Over,0
298,2.0,-0.016030062638393645,0.025016594105940305,0.016399998625406673,-0.014881465722620682,1.0,2.0,0.00939132387894049,0.01414507529588837,0.038147685338863487,0.009874780356674415,0.03432361160331846,0.009856602494075387,0.038813222927281316,0.017585021702674647,0.03858670257515562,0.015861763903242274,Over,Over,1
306,2.0,-0.016030062638393645,0.029649296718151467,-0.018566036179705668,0.013052458762298585,1.0,3.0,0.029385755363136368,0.007367226716608525,0.016084658370490952,0.04029977929345505,0.03432361160331846,0.022998739152842573,0.041653214848789685,0.03577852166495741,0.03490447250834157,0.032126855136432916,Under,Under,1
1087,0.0,-0.016030062638393645,0.027487368832452928,0.015987420043635438,-0.015463422482723163,4.0,3.0,0.017267918099987352,0.0409617805443434,0.047826948783052735,0.02375285004713576,0.02059416696199108,0.022998739152842573,0.014799513457638159,0.02786830429005186,0.028222759199601894,0.027323593297956868,Over,Under,0
1134,2.0,-0.0045800178966838995,0.02439890042431215,-0.010830187771494977,-0.009560718201683676,4.0,7.0,0.012420783194727744,0.027700772454448054,0.026048606033626936,0.03135909978133092,0.01029708348099554,0.04928301247037694,0.032470574302579235,0.03127578254385733,0.027302201682898385,0.03423149047634532,Over,Over,1
70,2.0,-0.0045800178966838995,0.02656082831001069,-0.01186163422592307,-0.00872935140153727,0.0,4.0,0.011511945399991569,0.021983159890022138,0.03245400095992864,0.024523076659816782,0.013729444641327386,0.024431155043941208,0.02884169573620741,0.025236350593062555,0.02795426325723004,0.026361480014506868,Over,Under,0
352,2.0,-0.05038019686352289,0.02872275619570924,0.04125785817712371,-0.0498820080087844,1.0,6.0,0.08179540152625588,0.035657377308385266,0.04498010659358531,0.020283332624520426,0.03089125044298661,0.013142136658767184,0.04297854441216027,0.04222839121680348,0.04048151679703702,0.03353483417916177,Under,Over,0
1185,2.0,-0.02290008948341949,0.024707747265126225,0.01990691657046219,-0.01995280320351376,4.0,10.0,0.006361864563153236,0.019449478531846504,0.009394579225242502,0.012677082890325264,0.01716180580165923,0.029569807482226162,0.02142616127449106,0.025951597772286283,0.019592532480506453,0.023634981534974498,Over,Under,0
1125,2.0,-0.013740053690051695,0.03397315248954856,-0.017947168307048816,0.011888545242093616,4.0,6.0,0.03362699840523853,0.030058285003762782,0.02804139556625413,0.046571599249721235,0.027458889282654768,0.03285534164691796,0.019122612271489814,0.04381043469178459,0.022983252667031058,0.0380594334987644,Over,Under,0
155,2.0,-0.013740053690051695,0.028413909354895163,-0.017534589725277574,0.0124705020021961,0.0,10.0,0.012420783194727744,0.021983159890022138,0.01708105313680455,0.024523076659816782,0.0034323611603318464,0.024431155043941208,0.004796430800769722,0.025236350593062555,0.015051115398102452,0.026361480014506868,Over,Under,0
579,2.0,-0.0068700268450258475,0.02563428778756846,-0.012377357453137113,0.009145034801610474,2.0,4.0,0.0,0.06335814976283331,0.03800534322939012,0.028423354269887176,0.027458889282654768,0.022998739152842573,0.01798661550288646,0.04311068469323525,0.020367335057065245,0.03433415561487763,Under,Under,1
808,2.0,-0.013740053690051695,0.027178521991638848,0.013718237843893637,-0.011888545242093616,3.0,2.0,0.03908002517365559,0.041551158681672085,0.02547923759573345,0.02588793769182212,0.024026528122322924,0.022998739152842573,0.04840608452882075,0.0280508477679343,0.03531872339085815,0.031620862667952235,Under,Over,0
390,2.0,-0.011450044741709749,0.025943134628382537,0.012893080680351159,-0.012054818602122895,1.0,9.0,0.022599103801547598,0.02711139431711937,0.026158487469854,0.013611183734875545,0.025522957142262912,0.045997478305685145,0.02617496304407716,0.0224528477795396,0.02757684066859459,0.026531605086421887,Over,Over,1
917,3.0,-0.013740053690051695,0.030266990399779627,0.014955973589207344,-0.012886185402269304,3.0,10.0,0.048471349052596084,0.006777848579279842,0.03273868517887538,0.01948267475776304,0.04118833392398216,0.03942640997630156,0.033164794550059065,0.006875804333571747,0.03966835765728225,0.01867038876451911,Under,Over,0
303,0.0,-0.013740053690051695,0.033355458807920416,0.013511948553008015,-0.01255363868221074,1.0,2.0,0.010300161673676669,0.039488335201021685,0.01252610563365667,0.037230590804218415,0.03432361160331846,0.013142136658767184,0.019438166929435192,0.03796904339954665,0.023750383930950657,0.035698135312521216,Under,Over,0
820,2.0,-0.011450044741709749,0.027178521991638848,0.012377357453137113,-0.010807768401903287,3.0,3.0,0.00939132387894049,0.015029142501881391,0.028183737675727506,0.02482039386947894,0.02059416696199108,0.013142136658767184,0.024581707853944833,0.011439391280632642,0.026918636050938586,0.014490450981417815,Over,Over,1
1008,0.0,-0.0068700268450258475,0.026251981469196616,-0.01268679138946554,0.009394444841654396,3.0,15.0,0.009088377947361764,0.007956604853937208,0.0217783427494258,0.0376309197375971,0.01716180580165923,0.03942640997630156,0.019122612271489814,0.0158204347498111,0.0232901051725989,0.024676299368659383,Over,Under,0
113,2.0,-0.018320071586735598,0.030884684081407782,0.018050312952491626,-0.01745870280307454,0.0,7.0,0.01878264775788098,0.033594553827734866,0.036297237915709664,0.02935745511443745,0.027458889282654768,0.04271194414099335,0.030293247162756137,0.03629572818562432,0.033561992796482275,0.037568107478645474,Over,Over,1
286,2.0,-0.0068700268450258475,0.026251981469196616,-0.01299622532579397,0.008812488081551911,1.0,1.0,0.05210670023154078,0.012376940883902322,0.019358526888378486,0.029490898092230357,0.044620695084314,0.013142136658767184,0.02366659934590324,0.02546481516459979,0.029381127408120482,0.02285765977180128,Under,Under,1
527,3.0,-0.025190098431761444,0.023781206742683997,0.020628929088561856,-0.018290069603220948,2.0,1.0,0.005755972699995784,0.0053044032359581385,0.03530084314939607,0.03976600738228346,0.027458889282654768,0.03614087581160976,0.010791969301731876,0.015668315184909073,0.02095802613028333,0.02199967254263838,Over,Under,0
1255,2.0,-0.016030062638393645,0.030266990399779627,-0.018772325470591288,0.01255363868221074,4.0,15.0,0.006361864563153236,0.0026522016179790693,0.015372947823124096,0.02495383684727184,0.0034323611603318464,0.019713204988150775,0.01151774501500624,0.025738630381423447,0.013309727429004973,0.027873585111522832,Under,Over,0
924,2.0,-0.0068700268450258475,0.030884684081407782,0.01134591099870902,-0.00997640160175688,3.0,10.0,0.008179540152625588,0.02151230201249689,0.016796368917857806,0.04029977929345505,0.02059416696199108,0.03285534164691796,0.01773417177653016,0.032857826018838444,0.020474733434013983,0.03237618475858282,Under,Under,1
107,2.0,-0.03664014317347119,0.02532544094675438,0.032490563314484924,-0.033254672005856266,0.0,7.0,0.03362699840523853,0.00913536112859457,0.019500868997851858,0.03442828827056756,0.02059416696199108,0.026284273317534367,0.016535064076337726,0.0173416303988314,0.018326765895039118,0.0258496152376001,Under,Under,1
978,1.0,-0.03206012527678729,0.027487368832452928,-0.03094339363284278,0.022446903603952982,3.0,14.0,0.03786824144734069,0.0032415797553077517,0.015657632042070838,0.008140021645366749,0.027458889282654768,0.03614087581160976,0.03717233870596535,0.02789872820303227,0.03561790458378679,0.023260987101749647,Over,Over,1
1006,2.0,-0.029770116328445336,0.03304661196710633,0.025270438133488275,-0.02203122020387977,3.0,15.0,0.03756529551576196,0.006188470441951161,0.025621579705206825,0.02095054751348491,0.0034323611603318464,0.013142136658767184,0.007478645393305424,0.02001893474110713,0.016163455730785863,0.022241668940607404,Under,Over,0
1237,2.0,-0.02748010738010339,0.02995814355896555,-0.02753962033323008,0.0177912495231331,4.0,14.0,0.03514172806313216,0.009430050197258913,0.036154895806236285,0.0376309197375971,0.013729444641327386,0.059139614964452324,0.025433705430397347,0.032279771672210716,0.03422172568345313,0.040230067856304716,Over,Over,1
1164,2.0,-0.013740053690051695,0.025943134628382537,0.014027671780222064,-0.013634415522401069,4.0,9.0,0.05574205141048549,0.004715025098629457,0.025621579705206825,0.017747916046455373,0.02059416696199108,0.029569807482226162,0.02685370139115154,0.010891760846985336,0.026742195860237083,0.015348438210580713,Under,Under,1
1018,2.0,-0.029770116328445336,0.02686967515082477,-0.029911947178414687,0.02161553680380657,3.0,16.0,0.05331848395785569,0.005893781373286821,0.018931500559958372,0.03829813462656159,0.04118833392398216,0.029569807482226162,0.025339039033013728,0.009705228240749502,0.02472464063612854,0.020452362240472817,Under,Under,1
199,2.0,-0.0045800178966838995,0.030266990399779627,0.00919335456302851,-0.01277212036420164,0.0,13.0,0.01999443148419588,0.007661915785272866,0.013664842509443638,0.02468695089168604,0.01029708348099554,0.013142136658767184,0.00883553042247054,0.010496249978240058,0.0145754940144723,0.01620642543974361,Over,Over,1
1250,1.0,-0.03206012527678729,0.02409005358349807,0.027745909624115696,-0.02818333452496318,4.0,15.0,0.03786824144734069,0.012966319021231005,0.027472027128360648,0.0161466003129406,0.024026528122322924,0.013142136658767184,0.0033764348400155287,0.0068149565076109355,0.017084013247489382,0.013705795994063713,Under,Over,0
987,2.0,-0.03206012527678729,0.022545819379427682,0.02836477749677255,-0.0253566874044654,3.0,14.0,0.013026675057885195,0.02269105828715426,0.07544131802088676,0.04430306862724198,0.02059416696199108,0.03285534164691796,0.00911952961462138,0.026894739074678868,0.02956523891146118,0.03456881878866578,Over,Under,0
1156,2.0,-0.018320071586735598,0.02409005358349807,-0.020628929088561856,0.01388382556244499,4.0,8.0,0.007876594221046864,0.02563794897379766,0.023628790172579628,0.026822038536372404,0.03089125044298661,0.04271194414099335,0.02896791759938556,0.014420934752712429,0.028061661634178774,0.021259016900369555,Over,Over,1
1144,2.0,-0.02290008948341949,0.029649296718151467,-0.02454842561538861,0.016045379242825647,4.0,7.0,0.10663696791571138,0.0020628234806503868,0.02590626392415356,0.02415317898051445,0.02059416696199108,0.0,0.033385682810620834,0.009918195631612343,0.03588640052615865,0.015003776674079376,Under,Over,0
894,2.0,-0.0045800178966838995,0.02903160303652332,0.010830187771494977,-0.009560718201683676,3.0,8.0,0.0284769175684002,0.03860426799502867,0.01636934258943769,0.02615482364740792,0.02059416696199108,0.045997478305685145,0.02224660338514904,0.04301941295429403,0.021709814768924536,0.034422154305048185,Under,Under,1
651,2.0,-0.04809018791518094,0.02903160303652332,-0.0500251530397625,0.035333089006222285,2.0,9.0,0.022599103801547598,0.012966319021231005,0.026158487469854,0.01721414413528378,0.025522957142262912,0.006571068329383592,0.02617496304407716,0.01636806518345841,0.02757684066859459,0.01835506012474129,Under,Under,1
312,2.0,-0.03435013422512924,0.029340449877337395,0.02836477749677255,-0.029097838005124232,1.0,3.0,0.0075736482894681375,0.015029142501881391,0.039998132762017316,0.03175942871470961,0.03089125044298661,0.019713204988150775,0.022088826056176358,0.02884186950542485,0.03298664434854258,0.03379149702549256,Under,Over,0
754,2.0,-0.07328028634694238,0.02686967515082477,0.1134591099870902,-0.11639135202049693,2.0,16.0,0.011208999468412844,0.049213074466944944,0.02092429009258557,0.02975778404781615,0.03432361160331846,0.006571068329383592,0.02025860904009317,0.02373065212471665,0.022147079589358704,0.02474963161046818,Under,Under,1
513,2.0,-0.011450044741709749,0.031193530922221862,0.013099369971236778,-0.011389725162005771,2.0,0.0,0.022221084081299518,0.02749080649302471,0.022890390479686516,0.026086434121289047,0.026386276420051067,0.026001717379370872,0.02728048906602266,0.027911658366048944,0.02758930055842029,0.02843448509605785,Over,Under,0
209,1.0,-0.013740053690051695,0.02532544094675438,0.008533962297894061,-0.011992117624717635,0.0,14.0,0.026356296047349115,0.019449478531846504,0.02012717427953469,0.0596490110734252,0.0,0.013142136658767184,0.033701237468566216,0.029085260809268106,0.02243858946964815,0.03282351143361646,Under,Under,1
967,2.0,-0.0045800178966838995,0.029649296718151467,-0.010830187771494977,-0.00872935140153727,3.0,13.0,0.01090605353683412,0.034478621033727896,0.012810789852603413,0.022551863246999683,0.02059416696199108,0.062425149129144125,0.035910120074183836,0.02427828255836396,0.02852194039253053,0.028988235187016508,Under,Under,1
210,2.0,-0.020610080535077544,0.02872275619570924,0.008713370663561051,-0.012192449122883106,0.0,14.0,0.007876594221046864,0.008545982991265891,0.01024863188208273,0.03135909978133092,0.0,0.019713204988150775,0.0052066518560987115,0.02409573908048152,0.011622038648381863,0.026340941257719026,Under,Over,0
54,2.0,-0.018320071586735598,0.027796215673267004,0.015987420043635438,-0.014548919002562116,0.0,3.0,0.031203430952608732,0.008545982991265891,0.008255842349455532,0.020683661557899115,0.02059416696199108,0.026284273317534367,0.032312796973606554,0.05312015206378881,0.029910447980225005,0.042870028561421324,Under,Over,0
270,0.0,-0.013740053690051695,0.030884684081407782,-0.015987420043635438,0.011223451801976491,1.0,0.0,0.022573258726759783,0.023262018357691417,0.024139442490315348,0.02707057608251168,0.022524870114677745,0.024395091172836586,0.02405670379178821,0.02640643527134336,0.025898159687109547,0.027872760123802482,Under,Over,0
660,2.0,-0.011450044741709749,0.023781206742683997,0.012274212807694305,-0.010724631721888646,2.0,10.0,0.006664810494731961,0.04980245260427363,0.023771132282053,0.011742982045774984,0.05835013972564139,0.026284273317534367,0.04181099217776239,0.029541619503974194,0.04131001856207018,0.025233624406406217,Over,Over,1
56,2.0,-0.013740053690051695,0.024707747265126225,-0.018772325470591288,0.012054818602122895,0.0,3.0,0.009694269810519216,0.0026522016179790693,0.038290027448336865,0.03549583209291075,0.013729444641327386,0.022998739152842573,0.016408842213159577,0.016763576052203685,0.02393449543429136,0.02622360967082495,Over,Over,1
109,2.0,0.0,0.030266990399779627,-0.01186163422592307,-0.00872935140153727,0.0,7.0,0.02272094486840441,0.021983159890022138,0.031884632522035154,0.024523076659816782,0.037755972763650315,0.024431155043941208,0.02294082363262887,0.025236350593062555,0.02912797409102702,0.026361480014506868,Over,Under,0
240,2.0,-0.011450044741709749,0.027796215673267004,0.008828306486153929,-0.012526335291248056,0.0,16.0,0.03665645772102578,0.050981208878931004,0.020354921654692087,0.03362763040381018,0.01716180580165923,0.009856602494075387,0.025086595306657432,0.028598478201581606,0.025545471088522502,0.027389592315584785,Under,Under,1
1119,2.0,-0.04580017896683899,0.02409005358349807,-0.043836474313193936,0.027601377764860702,4.0,6.0,0.010300161673676669,0.015913209707874416,0.01252610563365667,0.028289911292094273,0.0034323611603318464,0.013142136658767184,0.0017671060844941086,0.013964576058006335,0.010287230249161769,0.020085701031428843,Under,Under,1
529,2.0,-0.029770116328445336,0.02686967515082477,-0.0288805007239866,0.021199853403733367,2.0,1.0,0.002726513384208529,0.020038856669175188,0.02120897431153232,0.031092213825745126,0.024026528122322924,0.052568546635068734,0.04272610068580397,0.024673793427109236,0.03570228902281795,0.03183352616919773,Under,Under,1
554,2.0,-0.011450044741709749,0.02563428778756846,0.012171068162251495,-0.010641495041874005,2.0,2.0,0.0,0.005599092304622479,0.02590626392415356,0.02415317898051445,0.013729444641327386,0.029569807482226162,0.015493733705117987,0.002981543472079784,0.021142137633624037,0.013478466044456449,Over,Over,1
442,2.0,-0.013740053690051695,0.02995814355896555,0.014955973589207344,-0.01371755220241571,1.0,12.0,0.013632566921042649,0.006777848579279842,0.034731474711502584,0.023219078135964168,0.006864722320663693,0.009856602494075387,0.03224968604201748,0.032158076020289104,0.03196635976752952,0.023810978915315608,Under,Over,0
1148,2.0,-0.02290008948341949,0.02532544094675438,0.01990691657046219,-0.01953711980344056,4.0,8.0,0.011511945399991569,0.016797276913867436,0.020354921654692087,0.02375285004713576,0.0034323611603318464,0.01642767082345898,0.02723236698068599,0.01527280431616379,0.020121853052610973,0.018604389746891197,Over,Under,0
1031,2.0,-0.016030062638393645,0.030266990399779627,-0.021144652315775902,0.01371755220241571,4.0,0.0,0.0216416999871552,0.02260633517991326,0.02752540541941316,0.02561271155012427,0.021134763844743342,0.025668235661654656,0.02627663081043393,0.023897983646108883,0.027541642528649282,0.025294581832409783,Over,Over,1
1239,2.0,-0.029770116328445336,0.02409005358349807,-0.03321257583258458,0.02095044336368945,4.0,14.0,0.002726513384208529,0.03713082265170697,0.009536921334715872,0.036830261870839716,0.01716180580165923,0.026284273317534367,0.025275928101424656,0.0173416303988314,0.0232901051725989,0.024456302643232997,Over,Over,1
350,2.0,-0.009160035793367795,0.029649296718151467,0.01134591099870902,-0.010807768401903287,1.0,6.0,0.01090605353683412,0.012671629952566665,0.021493658530479052,0.046571599249721235,0.03432361160331846,0.026284273317534367,0.01905950133990074,0.01347779345031984,0.025883008844647133,0.02550495370109877,Under,Over,0
680,2.0,-0.04580017896683899,0.029340449877337395,0.0433207510859799,-0.039489923006954315,2.0,11.0,0.04150359262628539,0.00884067205993023,0.01622700047996432,0.015479385423976113,0.037755972763650315,0.026284273317534367,0.04878475011835521,0.025403967338638974,0.03310938535076971,0.028379577580003517,Under,Over,0
743,2.0,-0.03206012527678729,0.026251981469196616,-0.03145911686005684,0.022862587004026186,2.0,15.0,0.02150916114208951,0.0064831595106155035,0.047257580345159256,0.05778080938432462,0.04805305624464585,0.022998739152842573,0.0292519167915364,0.026073293424207916,0.03442117981207222,0.03132753370071705,Under,Under,1
294,2.0,-0.02748010738010339,0.029340449877337395,0.021969809479318377,-0.022862587004026186,1.0,2.0,0.027568079773664017,0.04449804936831549,0.007401789692615304,0.02588793769182212,0.01716180580165923,0.013142136658767184,0.030198580765372532,0.025130152121815325,0.02609780559854462,0.02538028889002381,Under,Over,0
481,1.0,-0.013740053690051695,0.02995814355896555,-0.017018866498063532,0.011223451801976491,1.0,15.0,0.038474133310498135,0.008545982991265891,0.01024863188208273,0.02014988964672753,0.0034323611603318464,0.029569807482226162,0.02748481070704229,0.014755597795496891,0.021218850760015992,0.020533027706462488,Under,Over,0
1100,2.0,-0.016030062638393645,0.02903160303652332,0.015368552170978584,-0.014881465722620682,4.0,4.0,0.015147296578936275,0.041551158681672085,0.015942316261017574,0.04950734476116498,0.04118833392398216,0.013142136658767184,0.012811519112582284,0.029967554285699874,0.01868731758908133,0.03153286397778168,Over,Over,1
1116,0.0,-0.016030062638393645,0.02903160303652332,0.016399998625406673,-0.01612851592284029,4.0,5.0,0.008785432015783039,0.021983159890022138,0.02419815861047311,0.024523076659816782,0.02059416696199108,0.024431155043941208,0.036635895787458204,0.025236350593062555,0.039514931404498334,0.026361480014506868,Over,Under,0
522,2.0,-0.020610080535077544,0.027796215673267004,-0.020628929088561856,0.015380285802708525,2.0,0.0,0.02372066644261421,0.019084800809374386,0.02552407536021756,0.027649384998688364,0.02630046739104277,0.02468257541224712,0.02569443246652471,0.02650987657547673,0.02792271498400134,0.02773223721543638,Under,Under,1
713,2.0,-0.0045800178966838995,0.025016594105940305,-0.01186163422592307,0.00872935140153727,2.0,13.0,0.06483042935784725,0.03212110848441317,0.012099079305236557,0.02975778404781615,0.024026528122322924,0.022998739152842573,0.05938738662531985,0.020536141261774027,0.04197742276168023,0.027279593952871595,Under,Under,1
1058,2.0,-0.03435013422512924,0.02656082831001069,0.030118236469300314,-0.03117625500549025,4.0,2.0,0.002423567452629804,0.015618520639210072,0.0395711064335972,0.02055021858010622,0.013729444641327386,0.045997478305685145,0.014042182278569251,0.008518695634513669,0.024548200445427038,0.019103048991191,Over,Over,1
746,2.0,-0.016030062638393645,0.02686967515082477,-0.017018866498063532,0.012886185402269304,2.0,15.0,0.002726513384208529,0.02269105828715426,0.02490986915783996,0.04110043716021244,0.013729444641327386,0.03942640997630156,0.01713461792643394,0.026073293424207916,0.0215794024540582,0.029860888864541163,Over,Under,0
879,2.0,-0.011450044741709749,0.027487368832452928,-0.014130816425664872,0.010558358361859364,3.0,7.0,0.031203430952608732,0.07102006554810618,0.02519455337678671,0.010141666312260213,0.02059416696199108,0.01642767082345898,0.02884169573620741,0.028446358636679575,0.028030976383621998,0.026472939292974854,Under,Over,0
676,2.0,-0.013740053690051695,0.02872275619570924,-0.017018866498063532,0.012886185402269304,2.0,11.0,0.02453862045787676,0.021983159890022138,0.01636934258943769,0.024523076659816782,0.06178250088597322,0.024431155043941208,0.04521898248357245,0.025236350593062555,0.040796040615244056,0.026361480014506868,Under,Under,1
869,2.0,-0.016030062638393645,0.0321200714446641,0.017534589725277574,-0.015380285802708525,3.0,6.0,0.03968591703681304,0.0014734453433217051,0.02590626392415356,0.053644077072744815,0.04118833392398216,0.026284273317534367,0.04338876546748927,0.02190521734589229,0.0401593216661908,0.03618946133264014,Under,Under,1
818,2.0,-0.029770116328445336,0.031193530922221862,0.02630188458791637,-0.023278270404099386,3.0,3.0,0.0030294593157872553,0.00913536112859457,0.02932247455151448,0.03336074444822438,0.04805305624464585,0.03285534164691796,0.027579477104425903,0.020688260826676054,0.03244198115115966,0.02977289017437061,Over,Under,0
170,2.0,-0.018320071586735598,0.02532544094675438,0.008179697625474141,-0.011881650625769655,0.0,11.0,0.004544188973680883,0.011787562746573641,0.00925223711576913,0.0322932006258812,0.01716180580165923,0.026284273317534367,0.009340417875183143,0.0198972390891855,0.011936562466588896,0.02540228856256645,Over,Over,1
290,2.0,-0.04580017896683899,0.025943134628382537,0.034347166932455486,-0.037411506006588297,1.0,2.0,0.05271259209469823,0.03654144451437828,0.0301765272083547,0.014812170535011625,0.024026528122322924,0.04271194414099335,0.041274549259255236,0.024612945601148423,0.03930013465060085,0.029068900653006182,Over,Over,1
1108,2.0,-0.016030062638393645,0.027178521991638848,0.015781130752749818,-0.015130875762664604,4.0,5.0,0.015147296578936275,0.0005893781373286822,0.00882521078734902,0.01241019693473947,0.013729444641327386,0.0,0.016535064076337726,-0.0018254347788243573,0.016830859930395913,0.008616538412533367,Over,Over,1
812,2.0,-0.0068700268450258475,0.024707747265126225,0.011139621707823405,-0.0098101282417276,3.0,2.0,0.03998886296839176,0.02416450363047596,0.017365737355751292,0.01241019693473947,0.024026528122322924,0.019713204988150775,0.021394605808696527,0.02190521734589229,0.022078037775605942,0.021486346849976818,Over,Under,0
643,0.0,-0.011450044741709749,0.02656082831001069,-0.013408803907565206,0.00997640160175688,2.0,8.0,0.012723729126306472,0.021983159890022138,0.017365737355751292,0.024523076659816782,0.027458889282654768,0.024431155043941208,0.022846157235245256,0.025236350593062555,0.02757069762527024,0.026361480014506868,Over,Over,1
597,2.0,-0.0045800178966838995,0.025943134628382537,0.010623898480609356,-0.009394444841654396,2.0,5.0,0.03029459315787255,0.007072537647944185,0.014091868837863753,0.013611183734875545,0.03432361160331846,0.029569807482226162,0.018175948297653684,0.0039246847744723685,0.019147596347433092,0.018215728865304582,Over,Over,1
919,2.0,-0.018320071586735598,0.02995814355896555,-0.020628929088561856,0.015380285802708525,3.0,10.0,0.05210670023154078,0.023575125493147282,0.03772065901044338,0.018148244979834062,0.04118833392398216,0.006571068329383592,0.0563265064432497,0.054763043364730736,0.04882790494848222,0.03780277065243362,Over,Under,0
950,2.0,-0.018320071586735598,0.02686967515082477,-0.01959748263413376,0.014548919002562116,3.0,12.0,0.0060589186315745105,0.05422278863423874,0.04384136971779834,0.034695174226153355,0.013729444641327386,0.029569807482226162,0.008583086696114241,0.020140630393028748,0.021533374578223033,0.027404258763946542,Over,Over,1
634,2.0,-0.03206012527678729,0.02532544094675438,0.02733333104234446,-0.024525320604319,2.0,8.0,0.016964972168408626,0.05687499025221781,0.02490986915783996,0.009607894401088621,0.02059416696199108,0.062425149129144125,0.016850618734283104,0.02035359778389159,0.01717606899915973,0.022432332769310268,Over,Over,1
464,3.0,-0.07099027739860042,0.02439890042431215,0.09283018089852836,-0.13301868802342506,1.0,14.0,0.006967756426310686,0.007072537647944185,0.00583602648840822,0.02895712618105876,0.027458889282654768,0.019713204988150775,0.0331963500158536,0.032675282540956,0.035955442339911416,0.02998555367561612,Under,Under,1
447,0.0,-0.0068700268450258475,0.02995814355896555,0.010314464544280928,-0.010392085001830084,1.0,12.0,0.007876594221046864,0.019744167600510846,0.021636000639952427,0.03069188489236643,0.03432361160331846,0.013142136658767184,0.030040803436399838,0.031701717325583016,0.03035538411329837,0.031437532063430244,Under,Over,0
575,3.0,-0.016030062638393645,0.03366430564873448,-0.01908175940691972,0.014133235602488912,2.0,4.0,0.01878264775788098,0.03919364613235735,0.02718734290941391,0.02055021858010622,0.03089125044298661,0.01642767082345898,0.052129629492576185,0.042167543390842666,0.038065053315690295,0.029486894431316312,Over,Under,0
921,2.0,-0.018320071586735598,0.02903160303652332,-0.02011320586134781,0.014964602402635318,3.0,10.0,0.012117837263149021,0.11050840074912788,0.0455494750314788,0.017747916046455373,0.01029708348099554,0.009856602494075387,0.02322482282477971,0.03224934775923032,0.02359695767816674,0.03189952518682565,Under,Under,1
261,2.0,-0.013740053690051695,0.025016594105940305,-0.014955973589207344,0.010392085001830084,1.0,0.0,0.018051790697947302,0.02161544318652941,0.02277829606847624,0.02145929886632033,0.025957231275009592,0.02525754389106818,0.022252520034985512,0.026302233369385468,0.024375116454005183,0.026373390774719414,Over,Over,1
231,2.0,-0.011450044741709749,0.028413909354895163,0.008404860971331257,-0.012027960408081694,0.0,15.0,0.06361864563153236,0.019449478531846504,0.015657632042070838,0.015212499468390319,0.013729444641327386,0.03942640997630156,0.02123682847972384,0.005780543466277133,0.023880796245816988,0.020019702013800933,Under,Over,0
1032,2.0,-0.016030062638393645,0.02903160303652332,0.016503143270849487,-0.016211652602854933,4.0,0.0,0.018051790697947302,0.022853137274919645,0.02277829606847624,0.02595799525516339,0.025957231275009592,0.023902261048132815,0.022252520034985512,0.028092300349370103,0.024375116454005183,0.027311126816849367,Over,Under,0
1047,2.0,-0.013740053690051695,0.02686967515082477,0.014955973589207344,-0.014715192362591396,4.0,1.0,0.029385755363136368,0.018860100394517826,0.028326079785200874,0.05324374813936611,0.0034323611603318464,0.019713204988150775,0.014831068923432694,0.03638699992456553,0.023435860112743626,0.036343459040438605,Under,Under,1
10,2.0,-0.018320071586735598,0.028413909354895163,0.018566036179705668,-0.018290069603220948,0.0,0.0,0.02493245016892911,0.01908848442273269,0.02471948658641933,0.021184072724622482,0.026432613295715543,0.02176666384108315,0.0219129043343718,0.02165345946597944,0.024796367409305027,0.02372142191500662,Under,Under,1
147,2.0,-0.02748010738010339,0.028413909354895163,0.023207545224632087,-0.0249410040043922,0.0,10.0,0.003938297110523432,0.018860100394517826,0.02861076400414762,0.008807236534331237,0.027458889282654768,0.026284273317534367,0.026001703814699018,0.008579543460474482,0.02618986135021497,0.013287802215753585,Over,Over,1
296,2.0,-0.016030062638393645,0.02563428778756846,0.015987420043635438,-0.015380285802708525,1.0,2.0,0.05453026768417059,0.01827072225718914,0.03003418509888133,0.03055844191457353,0.02059416696199108,0.03285534164691796,0.0311768002050032,0.015333652142124603,0.030938403873877262,0.02122235077946516,Under,Over,0
